China,CHN,"UIS: Rate of out-of-school adolescents of lower secondary school age, urban, male (household survey data) (%)",UIS.ROFST.H.2.URB.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, both sexes (household survey data) (%)",UIS.ROFST.H.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, female (household survey data) (%)",UIS.ROFST.H.1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, fourth quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, fourth quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q4.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, fourth quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q4.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, male (household survey data) (%)",UIS.ROFST.H.1.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, middle quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, middle quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q3.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, middle quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q3.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, poorest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, poorest quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, poorest quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q1.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, richest quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, richest quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q5.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, richest quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q5.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, rural, both sexes (household survey data) (%)",UIS.ROFST.H.1.RUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, rural, female (household survey data) (%)",UIS.ROFST.H.1.RUR.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, rural, male (household survey data) (%)",UIS.ROFST.H.1.RUR.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, second quintile, both sexes (household survey data) (%)",UIS.ROFST.H.1.Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, second quintile, female (household survey data) (%)",UIS.ROFST.H.1.Q2.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, second quintile, male (household survey data) (%)",UIS.ROFST.H.1.Q2.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, urban, both sexes (household survey data) (%)",UIS.ROFST.H.1.URB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, urban, female (household survey data) (%)",UIS.ROFST.H.1.URB.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Rate of out-of-school children of primary school age, urban, male (household survey data) (%)",UIS.ROFST.H.1.URB.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, both sexes (%)",UIS.NART.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, female (%)",UIS.NART.2.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, fourth quintile, both sexes (%)",UIS.NART.2.Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, fourth quintile, female (%)",UIS.NART.2.Q4.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, fourth quintile, gender parity index (GPI)",UIS.NART.2.Q4.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, fourth quintile, male (%)",UIS.NART.2.Q4.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, gender parity index (GPI)",UIS.NART.2.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, male (%)",UIS.NART.2.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, middle quintile, both sexes (%)",UIS.NART.2.Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, middle quintile, female (%)",UIS.NART.2.Q3.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, middle quintile, gender parity index (GPI)",UIS.NART.2.Q3.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, middle quintile, male (%)",UIS.NART.2.Q3.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, poorest quintile, both sexes (%)",UIS.NART.2.Q1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, poorest quintile, female (%)",UIS.NART.2.Q1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, poorest quintile, gender parity index (GPI)",UIS.NART.2.Q1.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, poorest quintile, male (%)",UIS.NART.2.Q1.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, richest quintile, both sexes (%)",UIS.NART.2.Q5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, richest quintile, female (%)",UIS.NART.2.Q5.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, richest quintile, gender parity index (GPI)",UIS.NART.2.Q5.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, richest quintile, male (%)",UIS.NART.2.Q5.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, rural, both sexes (%)",UIS.NART.2.RUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, rural, female (%)",UIS.NART.2.RUR.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, rural, gender parity index (GPI)",UIS.NART.2.RUR.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, rural, male (%)",UIS.NART.2.RUR.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, second quintile, both sexes (%)",UIS.NART.2.Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, second quintile, female (%)",UIS.NART.2.Q2.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, second quintile, gender parity index (GPI)",UIS.NART.2.Q2.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, second quintile, male (%)",UIS.NART.2.Q2.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, urban, both sexes (%)",UIS.NART.2.URB,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, urban, female (%)",UIS.NART.2.URB.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, urban, gender parity index (GPI)",UIS.NART.2.URB.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"UIS: Total net attendance rate, lower secondary, urban, male (%)",UIS.NART.2.URB.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Under-age enrolment ratio in primary education, both sexes (%)",UIS.UAPP.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Under-age enrolment ratio in primary education, female (%)",UIS.UAPP.1.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Under-age enrolment ratio in primary education, male (%)",UIS.UAPP.1.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Under-age enrolment ratio in secondary education, both sexes (%)",UIS.UAPP.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Under-age enrolment ratio in secondary education, female (%)",UIS.UAPP.23.F,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Under-age enrolment ratio in secondary education, male (%)",UIS.UAPP.23.M,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
China,CHN,"Unemployment, female (% of female labor force)",SL.UEM.TOTL.FE.ZS,,,,,,,,,,,,,,,,,,,,,,4.300000191,3.799999952,3.799999952,3.799999952,4,4,4,4.099999905,4,3.900000095,3.900000095,3.799999952,3.700000048,3.700000048,3.5,3.5,3.299999952,3.799999952,3.700000048,3.599999905,3.700000048,3.900000095,3.900000095,4,3.900000095,3.799999952,,,,,,,,,,,,,,,,,,
China,CHN,"Unemployment, male (% of male labor force)",SL.UEM.TOTL.MA.ZS,,,,,,,,,,,,,,,,,,,,,,5.400000095,4.800000191,4.800000191,4.800000191,5,5.099999905,5.099999905,5.300000191,5.199999809,5,5.099999905,4.900000095,4.800000191,4.800000191,4.599999905,4.400000095,4.199999809,4.800000191,4.699999809,4.599999905,4.800000191,5,5,5.099999905,5.099999905,5.099999905,,,,,,,,,,,,,,,,,,
China,CHN,"Unemployment, total (% of total labor force)",SL.UEM.TOTL.ZS,,,,,,,,,,,,,,,,,,,,,,4.900000095,4.400000095,4.300000191,4.300000191,4.599999905,4.599999905,4.599999905,4.699999809,4.699999809,4.5,4.5,4.400000095,4.300000191,4.300000191,4.099999905,4,3.799999952,4.400000095,4.300000191,4.199999809,4.300000191,4.5,4.5,4.599999905,4.5,4.599999905,,,,,,,,,,,,,,,,,,
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 0-19. Female,PRJ.MYS.0T19.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,2.6,,,2.6,2.7,2.7,2.8,2.9,2.9,2.9,2.9,2.9,3,3,3,3,3,3,3,3
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 0-19. Male,PRJ.MYS.0T19.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,2.6,,,2.6,2.8,2.7,2.8,2.8,2.9,2.9,3,3,3,3,3,3,3,3,3,3
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 0-19. Total,PRJ.MYS.0T19.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6,,,,,2.6,,,2.6,2.7,2.7,2.8,2.9,2.9,2.9,2.9,3,3,3,3,3,3,3,3,3
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 15+. Female,PRJ.MYS.15UP.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,,,,,7.7,,,8,8.4,8.7,9,9.3,9.6,9.8,10.1,10.4,10.6,10.9,11.1,11.4,11.6,11.8,12,12.2
China,CHN,Wittgenstein Projection: Mean Years of Schooling. Age 15+. Gender Gap,PRJ.MYS.15UP.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.96,,,,,0.85,,,0.76,0.66,0.58,0.5,0.42,0.35,0.29,0.24,0.2,0.15,0.11,0.09,0.07,0.06,0.06,0.06,0.06
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 15+. Male,PRJ.MYS.15UP.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.2,,,,,8.5,,,8.8,9,9.2,9.5,9.7,9.9,10.1,10.4,10.6,10.8,11,11.2,11.4,11.7,11.9,12.1,12.3
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 15+. Total,PRJ.MYS.15UP.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,8.1,,,8.4,8.7,9,9.2,9.5,9.7,10,10.2,10.5,10.7,11,11.2,11.4,11.6,11.8,12,12.2
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 15-19. Female,PRJ.MYS.1519.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,,9.2,,,9.4,9.6,9.8,10,10.2,10.4,10.5,10.6,10.7,10.9,11,11,11.1,11.2,11.2,11.3,11.3
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 15-19. Male,PRJ.MYS.1519.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,,9.1,,,9.3,9.5,9.7,9.9,10.1,10.3,10.4,10.6,10.7,10.9,11,11,11.1,11.2,11.2,11.3,11.3
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 15-19. Total,PRJ.MYS.1519.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,,9.2,,,9.4,9.6,9.8,10,10.1,10.3,10.5,10.6,10.7,10.9,11,11,11.1,11.2,11.2,11.3,11.3
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 20-24. Female,PRJ.MYS.2024.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,,,9.8,,,10.1,10.5,10.8,11.1,11.4,11.6,11.9,12.1,12.3,12.5,12.7,12.9,13,13.2,13.3,13.4,13.5
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 20-24. Male,PRJ.MYS.2024.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,,,9.8,,,10,10.3,10.6,10.9,11.2,11.4,11.7,12,12.3,12.5,12.7,12.9,13,13.2,13.3,13.4,13.5
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 20-24. Total,PRJ.MYS.2024.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.6,,,,,9.8,,,10.1,10.4,10.7,11,11.2,11.5,11.8,12,12.3,12.5,12.7,12.9,13,13.2,13.3,13.4,13.5
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 20-39. Female,PRJ.MYS.2039.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.9,,,,,9.4,,,9.7,10,10.3,10.7,11,11.2,11.5,11.8,12,12.2,12.4,12.6,12.8,13,13.1,13.3,13.4
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 20-39. Male,PRJ.MYS.2039.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,,,,9.5,,,9.7,10,10.2,10.5,10.8,11.1,11.4,11.7,12,12.2,12.4,12.6,12.8,13,13.1,13.3,13.4
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 20-39. Total,PRJ.MYS.2039.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.1,,,,,9.5,,,9.7,10,10.3,10.6,10.9,11.2,11.4,11.7,12,12.2,12.4,12.6,12.8,13,13.1,13.3,13.4
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 20-64. Female,PRJ.MYS.2064.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.7,,,,,8.1,,,8.6,9,9.3,9.7,10.1,10.4,10.6,11,11.2,11.5,11.8,12,12.2,12.4,12.6,12.8,13
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 20-64. Male,PRJ.MYS.2064.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.5,,,,,8.8,,,9.1,9.3,9.6,9.8,10.1,10.3,10.6,10.9,11.1,11.4,11.7,11.9,12.2,12.4,12.6,12.8,13
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 20-64. Total,PRJ.MYS.2064.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.1,,,,,8.5,,,8.9,9.2,9.4,9.8,10.1,10.4,10.6,10.9,11.2,11.5,11.7,12,12.2,12.4,12.6,12.8,13
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 25+. Female,PRJ.MYS.25UP.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.8,,,,,7.3,,,7.7,8.1,8.4,8.8,9.1,9.4,9.7,10,10.3,10.5,10.8,11.1,11.3,11.5,11.8,12,12.2
China,CHN,Wittgenstein Projection: Mean Years of Schooling. Age 25+. Gender Gap,PRJ.MYS.25UP.GPI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.18,,,,,1,,,0.87,0.76,0.66,0.56,0.48,0.4,0.32,0.26,0.21,0.16,0.12,0.09,0.08,0.07,0.06,0.06,0.07
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 25+. Male,PRJ.MYS.25UP.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.9,,,,,8.3,,,8.6,8.9,9.1,9.3,9.6,9.8,10,10.2,10.5,10.7,10.9,11.2,11.4,11.6,11.8,12,12.2
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 25+. Total,PRJ.MYS.25UP.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.4,,,,,7.8,,,8.2,8.5,8.8,9.1,9.3,9.6,9.9,10.1,10.4,10.6,10.9,11.1,11.3,11.6,11.8,12,12.2
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 25-29. Female,PRJ.MYS.2529.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.2,,,,,9.6,,,9.9,10.2,10.5,10.8,11.1,11.4,11.7,11.9,12.1,12.4,12.6,12.8,12.9,13.1,13.2,13.4,13.5
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 25-29. Male,PRJ.MYS.2529.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.4,,,,,9.7,,,9.8,10.1,10.4,10.7,11,11.3,11.6,11.8,12.1,12.4,12.6,12.8,12.9,13.1,13.2,13.4,13.5
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 25-29. Total,PRJ.MYS.2529.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9.3,,,,,9.7,,,9.9,10.2,10.4,10.7,11,11.3,11.6,11.9,12.1,12.4,12.6,12.8,12.9,13.1,13.2,13.4,13.5
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 40-64. Female,PRJ.MYS.4064.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.5,,,,,7.1,,,7.7,8.2,8.6,9.1,9.6,9.9,10.2,10.5,10.8,11.1,11.4,11.6,11.9,12.1,12.3,12.5,12.7
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 40-64. Male,PRJ.MYS.4064.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.8,,,,,8.2,,,8.5,8.8,9.1,9.4,9.7,9.9,10.1,10.4,10.7,11,11.3,11.6,11.8,12.1,12.3,12.5,12.7
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 40-64. Total,PRJ.MYS.4064.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.2,,,,,7.6,,,8.1,8.5,8.9,9.3,9.6,9.9,10.2,10.5,10.7,11,11.3,11.6,11.9,12.1,12.3,12.5,12.7
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 60+. Female,PRJ.MYS.60UP.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.4,,,,,4.2,,,5.1,5.9,6.6,7.2,7.7,8.1,8.6,9,9.4,9.7,10,10.3,10.6,10.9,11.1,11.4,11.6
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 60+. Male,PRJ.MYS.60UP.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.7,,,,,6.3,,,7,7.6,8,8.3,8.6,8.9,9.2,9.5,9.7,9.9,10.2,10.4,10.7,10.9,11.2,11.4,11.7
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 60+. Total,PRJ.MYS.60UP.MF,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.5,,,,,5.3,,,6,6.7,7.3,7.7,8.1,8.5,8.9,9.2,9.5,9.8,10.1,10.4,10.6,10.9,11.1,11.4,11.6
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 65+. Female,PRJ.MYS.65UP.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.7,,,,,3.6,,,4.5,5.3,6.2,6.8,7.4,7.9,8.3,8.8,9.2,9.6,9.9,10.2,10.5,10.7,11,11.3,11.5
China,CHN,Wittgenstein Projection: Mean years of schooling. Age 65+. Male,PRJ.MYS.65UP.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.3,,,,,5.9,,,6.5,7.2,7.8,8.2,8.5,8.8,9,9.3,9.6,9.8,10,10.3,10.5,10.8,11,11.3,11.6
